"","204107_at","205833_s_at","213033_s_at","206686_at","204886_at","222031_at","219051_x_at","208711_s_at","208712_at","201504_s_at","209686_at","201656_at","219850_s_at","211363_s_at","219654_at","211466_at","201438_at","205478_at","201755_at","216685_s_at","204775_at","205240_at","202273_at","202310_s_at","220624_s_at","210683_at","204351_at","219970_at","1438_at","209290_s_at","209644_x_at","38241_at","205225_at","211233_x_at","211234_x_at","211235_s_at","211627_x_at","215551_at","215552_s_at","217163_at","217190_x_at","219197_s_at","grupos"
"GSM615295",7.25056549360397,6.75313472443689,8.0167262912204,6.78616552283739,4.77594491262729,4.65770416896105,6.95704449944296,7.6315175868179,8.37941971750393,8.53293839736331,6.85193380558886,7.45889934531699,8.00701995700003,5.24099549237228,6.39515809514028,4.8690087100322,11.8747514430701,9.49688665621322,6.73486558111518,5.37839581891239,6.71394927600913,6.78361941678326,8.4367990358519,12.792913992486,7.11737547561771,4.60423316239475,6.83095560816194,5.44867619304169,7.8926684064535,10.453853553881,7.89628765826836,6.81873707344556,9.85621566766502,7.25817461453876,7.45814356537043,6.96735787063549,4.85602769862599,6.12647952793087,5.98096997295134,5.56540559346463,5.17910943434248,9.68305555989019,"RD"
"GSM615297",7.06364661367813,7.05546504385975,6.74644967157969,6.86791069665695,4.66054395301259,4.75067199239642,7.82895378234454,6.85997565911542,8.19366273456443,8.45443100270771,6.0025358839607,6.89495383607912,7.34052778898643,5.56154441860363,5.82325808481459,4.93783269637017,9.08557209736391,6.45017541766661,6.71265673867841,5.19824149379662,6.81883901051949,7.77792464754341,7.23886826652714,9.15416214576129,6.28038538069127,4.44409076661544,11.1674663578582,4.84898034148172,7.64597814304396,8.8333785591907,7.68799589989666,5.42766405681839,9.2649489665632,7.46586295607162,7.36832593602475,6.95330575730558,4.99666991992739,6.14552628450522,5.44813480090634,5.90819571899223,5.30639164628635,8.86216791355154,"RD"
"GSM615301",8.06042836706779,7.13664433695499,8.38342696355525,6.68431075988035,4.69116230446046,4.87771736218728,6.53954558451027,7.45273403703371,8.31896431866315,8.06989076366292,6.09331052665947,7.23943781271799,7.26432924011709,5.29349075230182,7.26794675837631,5.28397504109187,12.3555081459359,6.81573993535832,7.04013698126481,5.53495834483918,6.80887966002584,7.76684296221053,8.29238970846306,12.9034731882275,7.53245341951931,4.53269686513211,10.703717217095,4.83268269383081,8.88580743601739,10.7843679024843,9.74553417545061,5.10981208776321,7.13259894596737,7.20183405369221,7.62914415805682,6.88215482148683,4.88831872201142,6.09626998513246,5.48965584163302,6.00209690094953,5.41440632763958,8.16752192440289,"RD"
"GSM615303",7.38629190084919,6.93884923301558,7.0372756859947,7.01796878495359,4.85355385891112,4.72229230581503,6.66844274732239,6.8643071304012,7.03228089534313,8.43364920596523,6.65401336714681,6.98636058696509,8.94969606856255,5.03982062503393,5.74516503014433,4.8025906336833,9.58167487694994,6.24678240021917,7.37202722532033,5.47563904675379,7.61200993224899,7.50891596224543,7.2957748391145,9.62263350436078,7.87868173609961,4.48994238366409,9.87906528692839,4.82912334593336,7.35206967201288,9.32513926652527,9.27674697073452,6.57686071223415,6.3078425542897,7.33167400385106,7.35802850781826,6.953267282931,5.01622063230075,6.17335180455725,5.73779249857781,5.85674669140235,5.38563752477457,6.45932228626755,"RD"
"GSM615315",7.41896073963641,7.40914211102807,8.64510586484467,7.01801519777164,4.87420150472744,4.67158503863865,6.77000979287654,6.31041123624843,6.21360438342484,8.26693394442441,5.88463067062196,7.74231050273537,8.8396893538725,5.89868285096468,7.22653023942453,5.10216801834544,9.92358645703896,8.8745400844124,7.40101775561791,6.15830499147587,7.8443715778708,8.36739631217791,7.66213723550811,10.2312616685363,9.39521335882982,4.66973275372538,9.72898457866868,4.80962971019518,8.62956222720518,10.967206028851,11.1974106649203,4.99897403492168,6.2604054520671,7.57462468923379,7.61059252541755,6.92483689556008,4.85894689801081,6.16573033601998,5.74292403377973,5.63704501585408,5.24376829141425,6.67860272865494,"RD"
"GSM615317",7.00438009806817,7.60224562037256,8.89947841564911,7.79429452512157,4.8542087331223,4.90049345707568,6.81055285842357,5.88773030141068,5.51067245545275,8.78467498848067,6.04278045930726,9.305113982629,10.2036083779607,5.93323219187336,6.53558374039015,5.21457982810341,7.60661266255391,8.69791164948249,7.6763954788974,6.50144606570974,8.29454698777912,8.12458137636133,7.40090328202416,7.89505115138585,8.83110311709797,4.82920499742872,9.83429919148538,4.86663286029004,8.17413122402095,10.856223787941,10.3918450509212,5.09753400199815,7.92494093914402,7.66078111675977,7.58797973451033,7.21250600517778,5.09222142012312,6.31648213167755,5.68250379262003,5.75752927695613,5.45983091194763,6.78079733367928,"RD"
"GSM615319",6.97370804158986,7.22192115968099,6.96248024798357,7.3642180514166,4.89979034573507,4.89561930859141,7.17690127116377,5.78249981735232,5.47192161990614,7.89360189886665,6.00944602099906,6.44610258424026,7.35844443223237,5.11369063014295,5.9091035986374,5.13442747680927,11.3912374716745,7.02903555471106,6.49414903711997,5.41989021384698,7.3426583984573,6.97641312861052,7.97659949580519,11.8200360625622,6.01010037461661,4.4518844990185,11.026247912633,4.93508854439078,7.73367544368672,9.42304544841413,8.57476842759245,5.27966218690384,7.38454651034585,7.93692589263155,7.85889026791832,7.30385823368572,5.05963701772325,6.25279341031992,5.81764801023837,6.02334937065987,5.48503609172488,8.47099277407329,"RD"
"GSM615320",7.4438569431076,7.54502557310038,6.7599610897391,7.62534368061147,4.64687979145347,4.89727168343055,7.01875937122599,6.39844178263207,6.81287277079838,8.61489483493192,6.26546457484539,6.74354416901358,6.23376122587075,5.54777655491515,5.92512000678952,4.72849815579661,8.30358615175352,6.49843113949882,7.66648504353094,5.59854484463921,6.94829222603825,7.18799266749811,7.31142608481913,7.53106661110756,7.50470895033576,4.53834994138206,9.60802935153693,4.90098548493535,7.82622969122376,7.59978301775294,7.70524710228971,7.00006561698354,6.61641362906325,7.38076100892704,7.41256757013588,6.79259835175905,4.9853560877773,6.32902305665283,5.51876049450481,5.90943470212119,5.31796745109717,6.31546066099444,"RD"
"GSM615321",7.0607045016541,7.22619442730927,6.89681362616007,7.14330804947458,4.84217435270746,4.78820386758189,7.14181286980272,6.24367562310984,5.90440993069297,8.13596861997091,5.99453505057552,7.01836610082929,9.35165540875922,5.37159129659303,6.34337940825343,4.82276562693681,8.78713710198008,6.98829225518857,7.37409176176513,5.42822503023689,7.41404004371979,7.66655301430163,7.78167348611011,9.45089406574938,9.89887312327339,4.70780952931083,8.63836863752119,5.07817931755745,9.04945824503259,9.09658915058358,9.29790917217552,4.99915277812379,6.49466556049563,7.7653510438939,7.68396498983024,7.23108344940838,4.99535636923164,5.89422142155088,5.49550060560114,5.92639395134683,5.31518275309122,7.14913165995001,"RD"
"GSM615322",6.94101729630554,6.98202795579414,6.91030991890284,7.11772331780538,4.61150985178717,4.93997309074525,7.62362770311336,6.85102176016654,7.021922735905,8.20437987122643,8.17140804484552,6.56772597974938,5.27516032257603,5.30887853777646,5.48399001767134,4.89015269923354,9.26761052826999,6.6321497040283,7.12717690925572,5.60321190129065,7.21235910990615,7.27605925503743,7.65073132593225,10.1801785449046,5.97151173179467,4.47716706919849,8.8165329871681,4.73887925954315,7.58024429976792,9.19750815673272,10.1931774198328,6.10576359171528,7.02092457190258,7.21528079397831,7.53289225943905,6.87466003238815,5.04501522546726,6.57798653919486,5.59363239937178,5.97694932727741,5.34266302490902,6.77301009679024,"RD"
"GSM615323",6.94010049765019,7.17371759370338,7.04606748416279,7.5020273343949,4.81620548009748,4.71561314942544,7.28811900252325,7.21445082585989,7.270992254976,8.08346718722182,6.3732994205735,7.64136431113896,7.28009427961814,5.26268502561274,6.06164215742846,4.7960273977668,11.9950610317262,7.61731959214178,6.95450055221775,5.43995274581041,6.99225711742544,7.07739192006676,8.53273655951346,12.5744195424191,8.10988332112692,4.54755008226898,6.61549681538619,4.96736221573384,8.46800774354879,9.23204029885056,8.1881295359987,6.0501429442703,7.87454572883035,8.041502959456,8.05387953294504,7.16366144584927,4.93057375644587,5.81318182799184,5.67168775437124,6.08575085731945,5.30413975015206,8.21928249442496,"RD"
"GSM615327",7.67588831339523,6.8171485907808,7.9520830080877,7.42093829207285,4.68909145484233,4.65581449597106,6.53498222030836,6.77243867374428,7.08453509846722,8.77525306530264,6.22429087311145,7.734828259993,8.47437353941208,5.64704737005228,6.51519278062543,4.8578572394459,11.1839306472418,6.52788518573691,7.19480724617499,5.86128127225984,7.21879178835178,7.35079289258104,7.97489489083143,11.4285880693819,8.75282856404297,4.48157434673179,7.39056951057873,4.89475361508584,8.38515845287222,9.80266297315935,10.0249428795682,7.77075693566387,6.4649337506536,7.25001082774752,7.3889151625476,6.74936863147261,4.88879436690812,6.15158972263021,5.76287977503301,5.94399595958541,5.35679874295877,6.61554454557146,"RD"
"GSM615330",7.00385825786797,7.54040080329613,6.89813006925722,7.40918867850834,4.69311829921454,5.04684159889874,7.3207871699765,7.19648564503282,8.64266195564179,7.97449112388346,6.73222475089895,7.10853837781358,5.22507982873402,5.29398910230599,6.35511564593058,4.93728618595708,8.80427129493047,7.51873727010562,6.84719051725523,5.56752745197322,7.40588595960965,7.09639809369974,8.09108552848303,8.95496968601057,5.96749810187796,4.67962888652603,9.88063771018385,4.87490408122723,8.80145656843398,8.25809376284606,8.58511986497409,5.01994443681368,8.0023193376512,7.76470359398068,7.86738881924269,7.37033892819229,5.07636034109344,6.12143504578032,5.58454994879041,6.17431316983703,5.40529716750521,6.96761448272368,"RD"
"GSM615335",7.08368476230301,7.11269266240617,6.35931031041907,6.9664374975336,4.73672748975882,4.79042932059204,6.59006198246928,8.7550175722285,9.14717745548965,8.3905329686866,6.13091026324832,6.91040967933834,7.06317217250617,5.2308033465765,5.98048635734123,4.90401400637227,11.1812453088409,6.54011656160674,7.28002780771686,5.3208138296164,6.96575846356575,7.44807766797739,7.67753822805502,11.4805959144215,6.52038806779955,4.60040361981241,12.1429780241494,4.78746757388993,7.77146145727345,6.73333655207039,8.01559396070444,5.6730557569372,6.58596071458691,7.44445919697523,7.57503998037732,6.99325808945133,5.00124254754066,5.99003188789967,5.53693767040243,5.74904956741424,5.38673956731651,6.64175024551723,"RD"
"GSM615342",6.88455756434915,7.33529802977598,6.61154515971341,7.12797134656441,4.79121951251335,4.79543510370399,8.69473968616285,8.90789413827672,9.80505417070122,8.03713731385336,6.01744156683504,5.72958881939383,5.88743441933155,5.32982422091024,6.5384482448161,5.06294079136774,10.1043826505541,6.63832996653532,6.31451465524638,5.45692486634164,7.37085252026746,7.26418608346941,7.81311003877711,11.0986734066876,5.76063142974897,4.50088465316021,11.137205287423,4.87392865456745,7.53110342911244,8.70421371422138,9.58914554817391,5.02600377309526,6.70061158523466,7.67324022755795,7.54463175761876,7.10010072011821,5.04752119109132,6.24868913573754,5.87041939631752,5.9779438719159,5.54798535271467,8.61021669557733,"RD"
"GSM615344",7.05037735650988,7.56113282827165,7.61340321724122,7.54789060176369,4.58901423561489,4.82213562868338,7.14130635761078,5.94982374314772,6.39689787041164,8.01260264272647,6.01940815297485,6.81210081288342,5.93080332194306,5.28328724314516,6.35253252498664,5.42881017728668,8.9173002982521,7.17430449346804,6.95623890544672,5.82252303793083,7.34928634455593,7.10490925849183,7.91991205015741,9.68132237554641,6.40303722443177,4.47351805376146,10.0515935008198,4.92576641138684,9.04177777442724,9.3356791234793,7.99731660336627,5.23193286162139,6.40093929196672,7.93475997953383,7.67570389907659,7.32746553633895,5.10947104351625,5.93906705111228,6.29878359500577,6.02261876986453,5.57119902856809,6.89839894220718,"RD"
"GSM615345",7.62466497294582,6.72009987176307,6.21670437096148,6.83166987284217,4.63762088694404,4.91764721807167,9.17052598720226,8.50494167421263,8.87577454209815,8.90242477219199,5.88418244731053,6.89047677169112,4.76609508061235,5.27495614257188,5.84141601098857,4.64859522752278,8.7434880940363,6.75067612055582,6.89137747297299,5.41121816210735,7.29214997936691,7.43412250311976,7.28290250175714,9.11532926428867,5.69124291010386,4.43310624388246,7.22032006895502,4.85373587818784,7.68016734509147,5.79217087664187,9.19730661220733,5.14552000991103,11.9403561039802,8.42006573879666,8.19351378908529,7.84777941692713,5.08573345548961,6.431622276543,8.05440148655596,5.9946818446331,5.78662200538667,11.5092261306953,"RD"
"GSM615346",7.26047184254119,7.14158243059754,8.08762475810319,6.80357321635044,4.66504225587892,4.70170185063187,7.83292092204422,8.11511114411312,8.34761051088851,9.08131193130328,5.8909438590504,9.13405154663431,9.37326985545002,5.34157465177415,5.63509754456506,4.84219298913557,11.6877127570942,8.43671355230872,6.97822220721726,5.73341653056416,7.37419874368508,7.78309442781405,8.79487550386601,12.761805355708,7.14777404276916,4.75229474576407,6.58072467418174,4.694815014233,8.16972906418994,10.2005156071715,8.0134913779398,6.20823645610611,7.06101338109785,7.0857341318629,7.40081866149511,6.57126344848383,4.9617406173536,6.34841884384894,5.57197664767757,5.84700739598413,5.3245748714621,9.85395104414439,"RD"
"GSM615347",7.43159662728098,6.81336290047992,6.50408210894135,6.76944581332658,4.74690271912944,4.99421721676463,7.89983511145889,6.71289978734106,6.60153890238717,7.86144979918696,5.88904674889704,5.56617990482269,5.12569737141132,5.2404212693425,6.23792542027795,4.80235782406124,7.70711549094322,6.81956483894693,7.10566769363647,5.46190816656031,7.24836367136651,7.29436299902759,7.43797555949965,8.4980866664041,5.94620659837474,4.4958008306063,12.2359179616647,4.7838277610755,7.38952919159017,7.8581813988357,10.2925844392292,5.52286020410683,7.58570125184095,7.51716616006513,7.49830934011282,7.08223696406383,5.03123796279875,6.03529212249859,5.8157125459489,5.9571600432469,5.57274648674115,6.50267085411871,"RD"
"GSM615348",7.61023064098511,7.77123968295372,8.10154557705842,6.87642432130322,4.75352992880115,4.59408937596005,6.79978254487985,5.92070615524781,5.70705554431114,8.83254813416285,6.92784243328243,7.48872675444757,5.75264495831303,5.25760161065444,8.41755503078832,5.3721446194552,8.6083404666973,7.25091303459392,7.52242344596597,5.82021355320437,7.91496458435484,8.04492801852949,7.14293959239051,7.74783539924847,9.20419449126867,4.66008322144319,10.8000960424569,4.76667013900256,8.79975676610394,10.602720264049,10.5798946281113,5.42887127181001,7.4878969047196,7.39384636084505,7.40114380592269,6.70039927568408,4.93346410907584,6.18210898402526,5.47906951490765,5.73044499149595,5.558974973976,6.60144882957736,"RD"
"GSM615356",6.97204557227074,7.12910036730862,6.42232851053779,7.25579510839241,4.65514250244624,4.79970405666901,8.29677623284005,7.72790940930591,7.96922968884745,8.41199366946535,6.19599579118885,6.4305956524021,7.59821231686634,5.13145169777439,6.02019973663348,4.69451350964958,10.8586436052312,6.74183927963706,6.93787879486025,5.38988260064706,7.28109439145185,7.31717268735396,7.86900108228659,11.1636429494909,6.04006603130584,4.49677935012233,10.9150210432986,4.88010246577872,7.54816729485693,7.39806881166016,7.98805399287559,5.89315041692488,11.1173603853236,7.72256418960027,7.79039346906159,7.17313447580254,5.16057787632891,6.52993091561586,6.45003455351546,6.00040594867008,5.28501739058315,9.62157438549129,"RD"
"GSM615363",6.99306714443336,7.34714915874151,7.02676431283321,7.16286167476649,4.68051925699258,4.92852576699737,6.93647336394001,7.17697204312401,7.54175638858047,7.95712602203878,6.14102418556714,6.49222087848694,4.94969284769051,5.08294484612742,6.0200386543284,5.30690753787452,10.0926089917468,6.75644440691784,7.06056569186529,5.6786286060064,7.52756138029739,8.04812903441341,7.87515611055482,10.7210182665999,6.89998498397494,4.61419480548566,11.1807230740529,4.85082654289288,8.08747993191904,9.6496438236264,9.20372970647974,5.71547114966404,6.65567522815176,7.52784187742752,7.44515133913631,6.96457407140055,5.0363727728337,5.94442086071933,5.55473008694724,6.22775905246302,5.58963202785127,7.30615025676658,"RD"
"GSM615364",7.26928511054151,7.2133316231034,7.64700141964331,7.48292158346716,4.8626508797548,4.75092008593519,7.11318035049751,7.25924447717973,7.77128784978181,7.97055493664761,6.23716850790389,6.90587439989229,7.43507775139101,5.23093691740153,5.75042373011001,4.96831678017172,11.3237939269537,7.2290159996145,6.98123448206163,5.35475653392708,7.45597113322379,7.215037564023,8.08143602218942,11.4458690352808,6.65837805842034,4.46782897489767,11.1700221609179,4.87148407069083,7.75800726595695,10.0536505985687,9.58250192118695,5.79727299998224,6.75702867602659,7.52479388250431,7.60632178643919,6.84611228902137,5.16429339262801,6.20122672194678,6.18705710127565,5.83748932684327,5.39368396208045,7.15934510366188,"RD"
"GSM615368",7.16565503460514,7.20167801366631,7.37441146144089,7.1223188216581,4.80824595239375,4.89297735130251,7.148580152796,6.10725931434084,6.07813011304973,8.46817056526801,5.98821496201399,7.33610446271513,7.07339656699521,5.8902178859061,8.09281519086625,5.09130039715795,7.97167913828787,6.44610988318887,7.24433122630939,5.9858261979966,7.68752411648064,8.5430573413095,7.08499928623703,8.31580966643937,9.06758027651501,5.162822802896,11.3770783787849,4.88320214881614,9.64310734673875,9.70927931450989,11.4792165360913,5.38085490874189,6.36386753521664,7.28625894178527,7.3202667556361,6.81486742710083,4.99454365566836,6.27691309319589,5.60120125098535,5.83103923252903,5.37383704685364,6.59395208213637,"RD"
"GSM615369",7.08995420421999,6.92886939589585,6.61647661679165,7.43294966109949,4.6353660765916,4.87829600476648,7.20051269008251,6.9254770098183,7.06219936814229,8.39613878143829,5.93172926988444,6.0061450781643,4.72412307881329,5.34505568639594,7.47925458986012,4.90169379094821,7.65596348832167,7.35591567009884,7.94639936559722,5.69322011879529,7.17624578541314,8.20862197464972,7.41241240458343,7.45150163464499,5.81174877339042,4.59440942048396,8.84137101230175,4.76164356338599,7.64417355701295,7.75037656659282,10.3699543515312,5.09331116410174,6.34448230706982,7.52379036048762,7.56232007962162,7.03539280678749,5.01244599640416,6.36684652997866,5.70873516415151,6.2200022519363,5.46906776164825,6.57843778310961,"RD"
"GSM615372",7.11578070400384,7.11598155581231,8.47357177857281,6.84146322251828,4.62684817442395,4.71839535435453,7.89586889431398,7.90736752395163,8.74897490128416,8.45441987115671,6.25253150549042,9.34440632783,8.18629129966664,5.18813834609194,6.4222962841763,6.02948016807086,8.67987674628935,8.80965930781005,6.77230007919369,5.56984797347483,6.79960284841802,7.81713557502794,7.5623245731087,8.71397051367417,7.52579361944744,4.8713735046663,11.480813876454,4.83611865341106,9.01340058609277,11.0581455102822,7.72597287396992,4.8632678891852,6.56886290876115,7.54101594092494,7.8445693462365,7.08826898088961,5.11084281246649,6.59476703332317,5.58508637941696,5.84329716897172,5.5553502826949,6.95944757501746,"RD"
"GSM615376",7.22502850171907,7.50413757162016,7.96189737318271,6.97207915872194,4.87757232377298,4.73263322277288,8.26726381700094,6.20665359273837,6.08748800379105,7.99677528013157,5.91614128205332,8.00669541462185,4.90125393779932,5.53591516564901,6.58833025169975,4.95391928024213,9.72271650087582,9.53930425900461,7.31143117060896,5.59119741199814,7.41290196027701,7.77814444795481,7.84288796916543,9.90377433873385,7.5991853420715,4.405552115998,12.2209587163025,4.80236760715295,8.36281630776435,10.5410915528343,10.2695504087002,4.70534732727125,6.31200343243672,7.60635365946748,7.46591854706901,6.95793476136031,4.8881880736278,6.31936941818831,5.81811474684889,5.80817412172814,5.47307076215786,6.78666426993041,"RD"
"GSM615378",6.71731001505022,7.10128372541487,6.51013359246609,7.00704066025631,4.67876492586095,4.90524328391245,7.72071385355035,7.67692325304819,8.28177748825517,8.2489048043645,6.06866356011917,6.60545853048785,7.42888927859107,5.29157605911733,5.80579118886371,4.86776868888832,8.43129799819403,6.81440603562596,6.97789246974897,5.73354948706204,7.16239808488481,7.48488047401727,7.52724541869654,7.11109768485009,8.93269242602027,4.95156685281796,12.9225360970911,4.87806769743463,8.33596490217202,7.04120247897959,9.4717927902304,5.13236028670823,7.20902030385885,7.69712007476853,7.6385894908458,7.04823848525604,5.11698930830055,6.45458998238491,5.67824505471003,5.97119751400729,5.75117240004891,6.93792818967898,"RD"
"GSM615380",7.07275487327236,6.83165586714126,6.90162445927307,6.73572690735,4.77054442404957,4.71372561914285,7.36352962855037,6.22480614826376,6.57254730702982,8.5006822089868,5.82667785782421,5.71766897559819,5.29416657039674,5.79309003941463,6.04180438125109,4.70085888161529,7.54695918714303,6.36850345444222,6.81578416753556,5.92655156687672,6.85261403738432,7.50369746207383,7.11159494841309,7.76538270255157,5.82611980336523,4.50923996916484,13.5363029051736,4.75413691722474,7.46703237484722,8.77667769704593,9.8014625728972,7.08712192248471,8.45958179629014,7.29818551301737,7.27540241471781,6.92189838155918,4.94546212196246,6.25400124422543,5.80708311249209,5.96598923079072,5.66306333267039,7.06580913689025,"RD"
"GSM615382",6.78258337427741,7.38330934009049,6.1648665394629,7.52040922543032,4.74075535737237,4.8739956659398,7.41697653954292,6.07585910092293,5.86636826902332,8.29721596857434,6.09779756268474,6.30847708660989,5.53097472091342,5.04899637719579,6.29891126064108,4.9722977449536,7.30658094175244,6.77233462885258,6.95435861831184,5.15391668861734,7.42919002265164,7.06144708615482,7.94216582525718,7.59771676476675,8.76652384365632,4.55213812032401,11.4082248924414,4.81185228548873,8.02100733401847,6.33941004437928,7.95440606788884,5.50032033760173,6.31467712025036,8.02617774354234,7.95037585223787,7.28724965806277,4.86770554807774,5.75727681735265,6.03016832142877,5.97725060683294,5.9617521927587,6.51652105098236,"RD"
"GSM615384",7.26474656187624,7.46716653760444,6.44951049586474,7.49508643730622,4.74025241135284,4.71389362587651,7.05600334043824,10.9247458423365,11.6153270755518,7.92100032638202,5.88858275521871,6.57715654761718,5.45494179945149,5.44803823588266,6.81215020653572,5.03393014051043,9.9400459135348,6.98744182778995,6.70912959183223,5.86858502699245,7.41189509211353,7.6525132124065,7.94938487750184,9.56957529686275,6.47058004435999,4.44845831797107,9.51325580743239,5.02491434346477,8.0065889387463,6.59406950818878,10.4400167102146,4.89051907170387,6.73305580190146,7.94836673725815,7.98863456220948,7.35887070371606,5.08993012575845,6.24317307039542,5.56330969215447,6.14798151648067,5.78895726478027,6.9995893073065,"RD"
"GSM615385",7.19324826871804,7.13315080618984,6.57831158440995,7.33756056475377,4.61295722348097,4.88927674241022,7.49299781319544,6.16056235396482,5.90175751155961,8.22929251665522,10.4379980560544,10.0755000801568,7.92464479082846,5.448846373534,5.84951287730721,4.98592074096584,8.95764142945556,6.78109893845762,6.95727941297381,5.64407161230788,7.25662856648313,7.05214028060982,7.80580327324731,9.38457877396294,7.22248436606786,4.79413342625717,7.49001588999662,4.73637207549982,9.58578625903687,7.87591592249717,7.76498598692304,5.11575462450808,6.52427112697742,7.83238677023866,7.77130887541966,7.34040934964922,5.15624675888456,6.14559878076354,5.79325254021662,6.03446538697365,5.7221357535135,6.91355435376286,"RD"
"GSM615387",7.08896044932345,7.43813310898973,8.32764541653414,6.93695374527271,4.58729670879616,5.05761252814098,7.06031833833139,5.67958122553759,5.95966853090208,8.03959804827993,8.55427581827127,9.35203721974434,9.0167780718024,5.28048298529048,6.19310308953551,5.6019553406654,7.70250715450819,7.32309430655667,6.62175404937698,5.84215844984251,7.36623643485591,7.45485025059158,7.54319456932218,6.56813940701049,10.1174501768564,4.50506935066599,10.0599826505996,5.00596598884578,9.43042233821706,10.7187571080766,7.74629925258002,4.83612248493926,7.0677553414181,7.78289918013981,7.77847390943732,7.18066003743705,5.07595244398746,6.08353160874855,5.3918420820853,6.31555658098253,5.4907463686046,7.03501766151106,"RD"
"GSM615390",6.82046324978003,7.51465805101426,6.77623321678011,6.59041899471514,4.78151347335077,4.74108139706473,7.46432027853953,8.87812488395468,9.97360691931463,8.02476057042157,8.09522375843479,7.63024995458094,8.82991744073239,5.0284690552168,6.3463190593469,4.91508134163154,10.5377909539652,7.342600135687,7.09083113918215,5.34866546445869,7.35829372142967,8.16944638642795,7.72902488206165,10.6575031236342,8.00022563620475,4.88241850222537,11.9654183496172,5.08790686930866,8.66446233771835,8.79245768719642,8.40423624695478,5.02359093391013,6.14955204538857,7.4054349112418,7.42256847810784,6.90598481164271,4.98988287845761,6.48234766906349,5.57600896668103,5.91624770230462,5.6353817921799,6.87876830336259,"RD"
"GSM615392",7.1224424943896,7.54671265478346,7.73491363361137,8.78874422501277,4.86342185533452,4.75989188215196,8.22376630650864,5.76679739457847,5.32887792835326,9.66292909007382,6.07047190246514,8.85059817281971,6.52427681881458,6.1496643400367,8.04944715585214,5.05760332188042,6.33923944995827,6.47122668863977,7.42371816162215,6.17275267906416,7.37665998840263,8.50937381481524,7.00096068810266,5.42579974159308,9.07506575600836,4.64458471730466,9.10946204381773,4.75243804667177,8.45692918649256,9.85578368728982,10.4630819578604,4.77438949209637,6.27143066009391,7.28782708760259,7.33038311910442,6.83378663481793,4.97348022446588,6.23984014471967,5.6988826644849,5.84772230517328,5.41874416174535,6.89113574915893,"RD"
"GSM615403",6.105291082228,7.29312233783294,7.40711949828517,7.66119063274786,4.96819100177285,5.23644541938526,7.78234309189862,8.06405889157718,7.15189489065861,7.75633476359512,6.18108319743829,6.33896603749307,7.10415424767714,5.51993893205565,6.09852998341176,5.65575151660322,6.90300855959346,7.14561741496189,6.90941733248629,5.62810631220913,7.55998709666266,7.37389147603332,7.88534490376666,7.59123816965179,8.37566953394845,4.69079252195987,7.08843909903282,4.88033198642968,7.64226963607745,10.8247407375112,9.27773319043217,5.74817912190592,5.47243644785313,7.33042163737062,7.39661924723017,6.99796590265595,5.03255759428761,6.18672709130051,5.84526949356398,6.01045416680943,5.74467420130215,6.03259848803449,"RD"
"GSM615405",6.79955659606085,6.99727532723765,6.06740827363257,7.10295796150087,4.95720682005802,4.79907393186814,8.46239292803789,7.56353499633297,9.15962984393864,8.72118617265701,5.40437141289146,6.10307859266319,6.45689545081047,4.88899756473032,7.67490621722261,4.80371830244299,8.5947214570785,6.50117590302245,6.96607470505143,5.33806469889597,7.28667852622302,7.17334766907169,7.1578096628645,9.02541732498217,5.82292461983968,4.54662513027442,11.3382259199058,4.94543072403094,7.39227698958861,7.06820826306426,7.26738853513518,5.45562351065377,9.39688146346106,7.08378864499957,7.23884806149227,6.67865745455393,4.95377263027826,6.15021383677675,5.95658302283492,5.50757920737178,5.74346056000998,6.74713209228837,"RD"
"GSM615640",6.6828418521272,7.26414563301354,6.82962338115811,7.59367275128333,4.66814323552298,4.89345420288673,6.93822486737244,7.11812595132446,8.0026841083832,8.05270033272106,5.94465221801306,6.40328951327927,8.00938578393914,5.36172260134282,6.05280676843513,5.41924318515246,8.69284028847121,7.80220262407545,6.98197653323646,5.87791168294319,7.6042155877001,7.43428264327073,7.32396610994593,9.11600045369797,6.4771215905832,4.48137215367407,10.9565966352131,4.80218916217341,8.16995219312311,10.4179350173838,10.1333896891828,5.4738231326009,6.42859225710043,7.74253669989516,7.62316630174073,7.1935626465099,5.09706300369246,5.88469572251312,5.96089494107791,6.03654677618357,5.38222359904808,6.85559077197926,"RD"
"GSM615649",7.70888259819842,7.29261969264528,8.26781261782325,7.15772544006921,4.72865244385579,4.89411648875135,6.68051504436581,5.77796645510445,5.83148684915551,7.99281794616588,5.99286166986112,7.67768177599091,5.07741169476779,5.68531732070775,6.96766822993347,5.17434295851891,7.36611727011115,8.74046858879424,7.10881229948601,5.92775618425779,8.32505706130498,7.57249567513595,7.49692481472452,8.69580450869472,8.10393241702922,4.44651862344857,6.96105972880913,4.8504156194213,9.32033739122434,11.5430949107407,10.3631043653409,5.36467484462033,6.21510600534952,7.58482875098472,7.50701449621435,6.94195141495477,4.98772241222992,6.1124193887121,5.69750623896364,5.95817463997716,5.48295758198646,6.76726822299088,"RD"
